smell,type,value,head,fea_num,features
shotgun-surgery,agreement,0.6349693251533742,all,11,"{'Avg-commit-size': 294, 'is_test': 255, 'persistance': 220, 'avg.dev.scattering': 186, 'NOCS_package': 160, 'TCC_type': 149, 'number_constructor_NotDefaultConstructor_methods': 110, 'LOCNAMM_type': 103, 'MPC': 100, 'CFNAMM_type': 93, 'WOC_type': 88, 'number_constructor_DefaultConstructor_methods': 87, 'CBO': 85, 'NOPA_type': 73, 'number_standard_design_methods': 69, 'number_abstract_methods': 57, 'number_private_visibility_methods': 56, 'WMC': 53, 'Readability': 52, 'NOC_type': 51, 'C3': 50, 'NOI_package': 50, 'LOC': 47, 'number-committors': 47, 'number_static_methods': 44, 'number_package_visibility_attributes': 43, 'num_static_attributes': 43, 'LOC_package': 38, 'number_not_final_not_static_methods': 35, 'number_final_static_methods': 34, 'num_not_final_not_static_attributes': 32, 'NOAM_type': 28, 'num_final_static_attributes': 27, 'WMCNAMM_type': 26, 'LCOM5_type': 25, 'FANOUT_type': 24, 'number_final_not_static_methods': 23, 'isStatic_type': 22, 'number_not_final_static_methods': 19, 'number_package_visibility_methods': 19, 'num_static_not_final_attributes': 18, 'RFC': 18, 'NOMNAMM_package': 18, 'number_protected_visibility_attributes': 17, 'number_public_visibility_methods': 17, 'number_not_abstract_not_final_methods': 16, 'num_final_not_static_attributes': 16, 'num_final_attributes': 16, 'NOMNAMM_type': 15, 'number_protected_visibility_methods': 12, 'number_final_methods': 12, 'number_private_visibility_attributes': 12, 'NOM_package': 12, 'NOCS_type': 8, 'NMO_type': 8, 'NIM_type': 4, 'NOM_type': 3, 'number-fixes': 2, 'NOA_type': 2, 'NOII_type': 1, 'is_controller': 1}"
shotgun-surgery,entropy,3.08027936199423,all,11,"{'Avg-commit-size': 294, 'is_test': 255, 'persistance': 220, 'avg.dev.scattering': 186, 'NOCS_package': 160, 'TCC_type': 149, 'number_constructor_NotDefaultConstructor_methods': 110, 'LOCNAMM_type': 103, 'MPC': 100, 'CFNAMM_type': 93, 'WOC_type': 88, 'number_constructor_DefaultConstructor_methods': 87, 'CBO': 85, 'NOPA_type': 73, 'number_standard_design_methods': 69, 'number_abstract_methods': 57, 'number_private_visibility_methods': 56, 'WMC': 53, 'Readability': 52, 'NOC_type': 51, 'C3': 50, 'NOI_package': 50, 'LOC': 47, 'number-committors': 47, 'number_static_methods': 44, 'number_package_visibility_attributes': 43, 'num_static_attributes': 43, 'LOC_package': 38, 'number_not_final_not_static_methods': 35, 'number_final_static_methods': 34, 'num_not_final_not_static_attributes': 32, 'NOAM_type': 28, 'num_final_static_attributes': 27, 'WMCNAMM_type': 26, 'LCOM5_type': 25, 'FANOUT_type': 24, 'number_final_not_static_methods': 23, 'isStatic_type': 22, 'number_not_final_static_methods': 19, 'number_package_visibility_methods': 19, 'num_static_not_final_attributes': 18, 'RFC': 18, 'NOMNAMM_package': 18, 'number_protected_visibility_attributes': 17, 'number_public_visibility_methods': 17, 'number_not_abstract_not_final_methods': 16, 'num_final_not_static_attributes': 16, 'num_final_attributes': 16, 'NOMNAMM_type': 15, 'number_protected_visibility_methods': 12, 'number_final_methods': 12, 'number_private_visibility_attributes': 12, 'NOM_package': 12, 'NOCS_type': 8, 'NMO_type': 8, 'NIM_type': 4, 'NOM_type': 3, 'number-fixes': 2, 'NOA_type': 2, 'NOII_type': 1, 'is_controller': 1}"
shotgun-surgery,agreement,0.6417112299465241,coupling,11,"{'Avg-commit-size': 294, 'is_test': 255, 'persistance': 220, 'avg.dev.scattering': 186, 'NOCS_package': 160, 'TCC_type': 149, 'number_constructor_NotDefaultConstructor_methods': 110, 'LOCNAMM_type': 103, 'MPC': 100, 'CFNAMM_type': 93, 'WOC_type': 88, 'number_constructor_DefaultConstructor_methods': 87, 'CBO': 85, 'NOPA_type': 73, 'number_standard_design_methods': 69, 'number_abstract_methods': 57, 'number_private_visibility_methods': 56, 'WMC': 53, 'Readability': 52, 'NOC_type': 51, 'C3': 50, 'NOI_package': 50, 'LOC': 47, 'number-committors': 47, 'number_static_methods': 44, 'number_package_visibility_attributes': 43, 'num_static_attributes': 43, 'LOC_package': 38, 'number_not_final_not_static_methods': 35, 'number_final_static_methods': 34, 'num_not_final_not_static_attributes': 32, 'NOAM_type': 28, 'num_final_static_attributes': 27, 'WMCNAMM_type': 26, 'LCOM5_type': 25, 'FANOUT_type': 24, 'number_final_not_static_methods': 23, 'isStatic_type': 22, 'number_not_final_static_methods': 19, 'number_package_visibility_methods': 19, 'num_static_not_final_attributes': 18, 'RFC': 18, 'NOMNAMM_package': 18, 'number_protected_visibility_attributes': 17, 'number_public_visibility_methods': 17, 'number_not_abstract_not_final_methods': 16, 'num_final_not_static_attributes': 16, 'num_final_attributes': 16, 'NOMNAMM_type': 15, 'number_protected_visibility_methods': 12, 'number_final_methods': 12, 'number_private_visibility_attributes': 12, 'NOM_package': 12, 'NOCS_type': 8, 'NMO_type': 8, 'NIM_type': 4, 'NOM_type': 3, 'number-fixes': 2, 'NOA_type': 2, 'NOII_type': 1, 'is_controller': 1}"
shotgun-surgery,agreement,1.0,changehistory,11,"{'Avg-commit-size': 294, 'is_test': 255, 'persistance': 220, 'avg.dev.scattering': 186, 'NOCS_package': 160, 'TCC_type': 149, 'number_constructor_NotDefaultConstructor_methods': 110, 'LOCNAMM_type': 103, 'MPC': 100, 'CFNAMM_type': 93, 'WOC_type': 88, 'number_constructor_DefaultConstructor_methods': 87, 'CBO': 85, 'NOPA_type': 73, 'number_standard_design_methods': 69, 'number_abstract_methods': 57, 'number_private_visibility_methods': 56, 'WMC': 53, 'Readability': 52, 'NOC_type': 51, 'C3': 50, 'NOI_package': 50, 'LOC': 47, 'number-committors': 47, 'number_static_methods': 44, 'number_package_visibility_attributes': 43, 'num_static_attributes': 43, 'LOC_package': 38, 'number_not_final_not_static_methods': 35, 'number_final_static_methods': 34, 'num_not_final_not_static_attributes': 32, 'NOAM_type': 28, 'num_final_static_attributes': 27, 'WMCNAMM_type': 26, 'LCOM5_type': 25, 'FANOUT_type': 24, 'number_final_not_static_methods': 23, 'isStatic_type': 22, 'number_not_final_static_methods': 19, 'number_package_visibility_methods': 19, 'num_static_not_final_attributes': 18, 'RFC': 18, 'NOMNAMM_package': 18, 'number_protected_visibility_attributes': 17, 'number_public_visibility_methods': 17, 'number_not_abstract_not_final_methods': 16, 'num_final_not_static_attributes': 16, 'num_final_attributes': 16, 'NOMNAMM_type': 15, 'number_protected_visibility_methods': 12, 'number_final_methods': 12, 'number_private_visibility_attributes': 12, 'NOM_package': 12, 'NOCS_type': 8, 'NMO_type': 8, 'NIM_type': 4, 'NOM_type': 3, 'number-fixes': 2, 'NOA_type': 2, 'NOII_type': 1, 'is_controller': 1}"
shotgun-surgery,agreement,0.6285714285714286,cohesion,11,"{'Avg-commit-size': 294, 'is_test': 255, 'persistance': 220, 'avg.dev.scattering': 186, 'NOCS_package': 160, 'TCC_type': 149, 'number_constructor_NotDefaultConstructor_methods': 110, 'LOCNAMM_type': 103, 'MPC': 100, 'CFNAMM_type': 93, 'WOC_type': 88, 'number_constructor_DefaultConstructor_methods': 87, 'CBO': 85, 'NOPA_type': 73, 'number_standard_design_methods': 69, 'number_abstract_methods': 57, 'number_private_visibility_methods': 56, 'WMC': 53, 'Readability': 52, 'NOC_type': 51, 'C3': 50, 'NOI_package': 50, 'LOC': 47, 'number-committors': 47, 'number_static_methods': 44, 'number_package_visibility_attributes': 43, 'num_static_attributes': 43, 'LOC_package': 38, 'number_not_final_not_static_methods': 35, 'number_final_static_methods': 34, 'num_not_final_not_static_attributes': 32, 'NOAM_type': 28, 'num_final_static_attributes': 27, 'WMCNAMM_type': 26, 'LCOM5_type': 25, 'FANOUT_type': 24, 'number_final_not_static_methods': 23, 'isStatic_type': 22, 'number_not_final_static_methods': 19, 'number_package_visibility_methods': 19, 'num_static_not_final_attributes': 18, 'RFC': 18, 'NOMNAMM_package': 18, 'number_protected_visibility_attributes': 17, 'number_public_visibility_methods': 17, 'number_not_abstract_not_final_methods': 16, 'num_final_not_static_attributes': 16, 'num_final_attributes': 16, 'NOMNAMM_type': 15, 'number_protected_visibility_methods': 12, 'number_final_methods': 12, 'number_private_visibility_attributes': 12, 'NOM_package': 12, 'NOCS_type': 8, 'NMO_type': 8, 'NIM_type': 4, 'NOM_type': 3, 'number-fixes': 2, 'NOA_type': 2, 'NOII_type': 1, 'is_controller': 1}"
shotgun-surgery,agreement,1.0,size,11,"{'Avg-commit-size': 294, 'is_test': 255, 'persistance': 220, 'avg.dev.scattering': 186, 'NOCS_package': 160, 'TCC_type': 149, 'number_constructor_NotDefaultConstructor_methods': 110, 'LOCNAMM_type': 103, 'MPC': 100, 'CFNAMM_type': 93, 'WOC_type': 88, 'number_constructor_DefaultConstructor_methods': 87, 'CBO': 85, 'NOPA_type': 73, 'number_standard_design_methods': 69, 'number_abstract_methods': 57, 'number_private_visibility_methods': 56, 'WMC': 53, 'Readability': 52, 'NOC_type': 51, 'C3': 50, 'NOI_package': 50, 'LOC': 47, 'number-committors': 47, 'number_static_methods': 44, 'number_package_visibility_attributes': 43, 'num_static_attributes': 43, 'LOC_package': 38, 'number_not_final_not_static_methods': 35, 'number_final_static_methods': 34, 'num_not_final_not_static_attributes': 32, 'NOAM_type': 28, 'num_final_static_attributes': 27, 'WMCNAMM_type': 26, 'LCOM5_type': 25, 'FANOUT_type': 24, 'number_final_not_static_methods': 23, 'isStatic_type': 22, 'number_not_final_static_methods': 19, 'number_package_visibility_methods': 19, 'num_static_not_final_attributes': 18, 'RFC': 18, 'NOMNAMM_package': 18, 'number_protected_visibility_attributes': 17, 'number_public_visibility_methods': 17, 'number_not_abstract_not_final_methods': 16, 'num_final_not_static_attributes': 16, 'num_final_attributes': 16, 'NOMNAMM_type': 15, 'number_protected_visibility_methods': 12, 'number_final_methods': 12, 'number_private_visibility_attributes': 12, 'NOM_package': 12, 'NOCS_type': 8, 'NMO_type': 8, 'NIM_type': 4, 'NOM_type': 3, 'number-fixes': 2, 'NOA_type': 2, 'NOII_type': 1, 'is_controller': 1}"
shotgun-surgery,agreement,0.5774647887323944,complexity,11,"{'Avg-commit-size': 294, 'is_test': 255, 'persistance': 220, 'avg.dev.scattering': 186, 'NOCS_package': 160, 'TCC_type': 149, 'number_constructor_NotDefaultConstructor_methods': 110, 'LOCNAMM_type': 103, 'MPC': 100, 'CFNAMM_type': 93, 'WOC_type': 88, 'number_constructor_DefaultConstructor_methods': 87, 'CBO': 85, 'NOPA_type': 73, 'number_standard_design_methods': 69, 'number_abstract_methods': 57, 'number_private_visibility_methods': 56, 'WMC': 53, 'Readability': 52, 'NOC_type': 51, 'C3': 50, 'NOI_package': 50, 'LOC': 47, 'number-committors': 47, 'number_static_methods': 44, 'number_package_visibility_attributes': 43, 'num_static_attributes': 43, 'LOC_package': 38, 'number_not_final_not_static_methods': 35, 'number_final_static_methods': 34, 'num_not_final_not_static_attributes': 32, 'NOAM_type': 28, 'num_final_static_attributes': 27, 'WMCNAMM_type': 26, 'LCOM5_type': 25, 'FANOUT_type': 24, 'number_final_not_static_methods': 23, 'isStatic_type': 22, 'number_not_final_static_methods': 19, 'number_package_visibility_methods': 19, 'num_static_not_final_attributes': 18, 'RFC': 18, 'NOMNAMM_package': 18, 'number_protected_visibility_attributes': 17, 'number_public_visibility_methods': 17, 'number_not_abstract_not_final_methods': 16, 'num_final_not_static_attributes': 16, 'num_final_attributes': 16, 'NOMNAMM_type': 15, 'number_protected_visibility_methods': 12, 'number_final_methods': 12, 'number_private_visibility_attributes': 12, 'NOM_package': 12, 'NOCS_type': 8, 'NMO_type': 8, 'NIM_type': 4, 'NOM_type': 3, 'number-fixes': 2, 'NOA_type': 2, 'NOII_type': 1, 'is_controller': 1}"
shotgun-surgery,agreement,0.0,production,11,"{'Avg-commit-size': 294, 'is_test': 255, 'persistance': 220, 'avg.dev.scattering': 186, 'NOCS_package': 160, 'TCC_type': 149, 'number_constructor_NotDefaultConstructor_methods': 110, 'LOCNAMM_type': 103, 'MPC': 100, 'CFNAMM_type': 93, 'WOC_type': 88, 'number_constructor_DefaultConstructor_methods': 87, 'CBO': 85, 'NOPA_type': 73, 'number_standard_design_methods': 69, 'number_abstract_methods': 57, 'number_private_visibility_methods': 56, 'WMC': 53, 'Readability': 52, 'NOC_type': 51, 'C3': 50, 'NOI_package': 50, 'LOC': 47, 'number-committors': 47, 'number_static_methods': 44, 'number_package_visibility_attributes': 43, 'num_static_attributes': 43, 'LOC_package': 38, 'number_not_final_not_static_methods': 35, 'number_final_static_methods': 34, 'num_not_final_not_static_attributes': 32, 'NOAM_type': 28, 'num_final_static_attributes': 27, 'WMCNAMM_type': 26, 'LCOM5_type': 25, 'FANOUT_type': 24, 'number_final_not_static_methods': 23, 'isStatic_type': 22, 'number_not_final_static_methods': 19, 'number_package_visibility_methods': 19, 'num_static_not_final_attributes': 18, 'RFC': 18, 'NOMNAMM_package': 18, 'number_protected_visibility_attributes': 17, 'number_public_visibility_methods': 17, 'number_not_abstract_not_final_methods': 16, 'num_final_not_static_attributes': 16, 'num_final_attributes': 16, 'NOMNAMM_type': 15, 'number_protected_visibility_methods': 12, 'number_final_methods': 12, 'number_private_visibility_attributes': 12, 'NOM_package': 12, 'NOCS_type': 8, 'NMO_type': 8, 'NIM_type': 4, 'NOM_type': 3, 'number-fixes': 2, 'NOA_type': 2, 'NOII_type': 1, 'is_controller': 1}"
shotgun-surgery,agreement,0.0,testing,11,"{'Avg-commit-size': 294, 'is_test': 255, 'persistance': 220, 'avg.dev.scattering': 186, 'NOCS_package': 160, 'TCC_type': 149, 'number_constructor_NotDefaultConstructor_methods': 110, 'LOCNAMM_type': 103, 'MPC': 100, 'CFNAMM_type': 93, 'WOC_type': 88, 'number_constructor_DefaultConstructor_methods': 87, 'CBO': 85, 'NOPA_type': 73, 'number_standard_design_methods': 69, 'number_abstract_methods': 57, 'number_private_visibility_methods': 56, 'WMC': 53, 'Readability': 52, 'NOC_type': 51, 'C3': 50, 'NOI_package': 50, 'LOC': 47, 'number-committors': 47, 'number_static_methods': 44, 'number_package_visibility_attributes': 43, 'num_static_attributes': 43, 'LOC_package': 38, 'number_not_final_not_static_methods': 35, 'number_final_static_methods': 34, 'num_not_final_not_static_attributes': 32, 'NOAM_type': 28, 'num_final_static_attributes': 27, 'WMCNAMM_type': 26, 'LCOM5_type': 25, 'FANOUT_type': 24, 'number_final_not_static_methods': 23, 'isStatic_type': 22, 'number_not_final_static_methods': 19, 'number_package_visibility_methods': 19, 'num_static_not_final_attributes': 18, 'RFC': 18, 'NOMNAMM_package': 18, 'number_protected_visibility_attributes': 17, 'number_public_visibility_methods': 17, 'number_not_abstract_not_final_methods': 16, 'num_final_not_static_attributes': 16, 'num_final_attributes': 16, 'NOMNAMM_type': 15, 'number_protected_visibility_methods': 12, 'number_final_methods': 12, 'number_private_visibility_attributes': 12, 'NOM_package': 12, 'NOCS_type': 8, 'NMO_type': 8, 'NIM_type': 4, 'NOM_type': 3, 'number-fixes': 2, 'NOA_type': 2, 'NOII_type': 1, 'is_controller': 1}"
complex-class,agreement,0.8438356164383561,all,11,"{'CBO': 291, 'RFC': 290, 'C3': 274, 'NOAM_type': 272, 'WOC_type': 258, 'number_private_visibility_attributes': 254, 'NIM_type': 242, 'TCC_type': 214, 'NOCS_package': 183, 'number_constructor_NotDefaultConstructor_methods': 163, 'LCOM5_type': 119, 'NOI_package': 75, 'LOC': 69, 'is_test': 68, 'Avg-commit-size': 46, 'MPC': 45, 'is_controller': 34, 'persistance': 28, 'number_constructor_DefaultConstructor_methods': 27, 'is_procedural': 26, 'number-fixes': 24, 'ATFD_type': 23, 'number_final_not_static_methods': 20, 'NOC_type': 18, 'NMO_type': 16, 'NOCS_type': 14, 'number-committors': 14, 'num_final_not_static_attributes': 12, 'number_protected_visibility_attributes': 11, 'num_static_not_final_attributes': 10, 'number_not_final_static_methods': 10, 'NOPA_type': 8, 'is_util': 8, 'number_package_visibility_attributes': 8, 'number_private_visibility_methods': 7, 'number_package_visibility_methods': 7, 'isStatic_type': 4, 'NOII_type': 4, 'number_final_static_methods': 3, 'number_abstract_methods': 2}"
complex-class,entropy,2.7824164921675854,all,11,"{'CBO': 291, 'RFC': 290, 'C3': 274, 'NOAM_type': 272, 'WOC_type': 258, 'number_private_visibility_attributes': 254, 'NIM_type': 242, 'TCC_type': 214, 'NOCS_package': 183, 'number_constructor_NotDefaultConstructor_methods': 163, 'LCOM5_type': 119, 'NOI_package': 75, 'LOC': 69, 'is_test': 68, 'Avg-commit-size': 46, 'MPC': 45, 'is_controller': 34, 'persistance': 28, 'number_constructor_DefaultConstructor_methods': 27, 'is_procedural': 26, 'number-fixes': 24, 'ATFD_type': 23, 'number_final_not_static_methods': 20, 'NOC_type': 18, 'NMO_type': 16, 'NOCS_type': 14, 'number-committors': 14, 'num_final_not_static_attributes': 12, 'number_protected_visibility_attributes': 11, 'num_static_not_final_attributes': 10, 'number_not_final_static_methods': 10, 'NOPA_type': 8, 'is_util': 8, 'number_package_visibility_attributes': 8, 'number_private_visibility_methods': 7, 'number_package_visibility_methods': 7, 'isStatic_type': 4, 'NOII_type': 4, 'number_final_static_methods': 3, 'number_abstract_methods': 2}"
complex-class,agreement,1.0,coupling,11,"{'CBO': 291, 'RFC': 290, 'C3': 274, 'NOAM_type': 272, 'WOC_type': 258, 'number_private_visibility_attributes': 254, 'NIM_type': 242, 'TCC_type': 214, 'NOCS_package': 183, 'number_constructor_NotDefaultConstructor_methods': 163, 'LCOM5_type': 119, 'NOI_package': 75, 'LOC': 69, 'is_test': 68, 'Avg-commit-size': 46, 'MPC': 45, 'is_controller': 34, 'persistance': 28, 'number_constructor_DefaultConstructor_methods': 27, 'is_procedural': 26, 'number-fixes': 24, 'ATFD_type': 23, 'number_final_not_static_methods': 20, 'NOC_type': 18, 'NMO_type': 16, 'NOCS_type': 14, 'number-committors': 14, 'num_final_not_static_attributes': 12, 'number_protected_visibility_attributes': 11, 'num_static_not_final_attributes': 10, 'number_not_final_static_methods': 10, 'NOPA_type': 8, 'is_util': 8, 'number_package_visibility_attributes': 8, 'number_private_visibility_methods': 7, 'number_package_visibility_methods': 7, 'isStatic_type': 4, 'NOII_type': 4, 'number_final_static_methods': 3, 'number_abstract_methods': 2}"
complex-class,agreement,0.3333333333333333,changehistory,11,"{'CBO': 291, 'RFC': 290, 'C3': 274, 'NOAM_type': 272, 'WOC_type': 258, 'number_private_visibility_attributes': 254, 'NIM_type': 242, 'TCC_type': 214, 'NOCS_package': 183, 'number_constructor_NotDefaultConstructor_methods': 163, 'LCOM5_type': 119, 'NOI_package': 75, 'LOC': 69, 'is_test': 68, 'Avg-commit-size': 46, 'MPC': 45, 'is_controller': 34, 'persistance': 28, 'number_constructor_DefaultConstructor_methods': 27, 'is_procedural': 26, 'number-fixes': 24, 'ATFD_type': 23, 'number_final_not_static_methods': 20, 'NOC_type': 18, 'NMO_type': 16, 'NOCS_type': 14, 'number-committors': 14, 'num_final_not_static_attributes': 12, 'number_protected_visibility_attributes': 11, 'num_static_not_final_attributes': 10, 'number_not_final_static_methods': 10, 'NOPA_type': 8, 'is_util': 8, 'number_package_visibility_attributes': 8, 'number_private_visibility_methods': 7, 'number_package_visibility_methods': 7, 'isStatic_type': 4, 'NOII_type': 4, 'number_final_static_methods': 3, 'number_abstract_methods': 2}"
